Gene,gene_length
FICD,459
FIG4,908
FIGLA,220
FIGN,760
FIGNL1,675
FIGNL2,654
FILIP1,1214
FILIP1L,1136
FIP1L1,595
FIS1,155
FITM1,293
FITM2,263
FIZ1,497
FJX1,438
FKBP10,583
FKBP11,202
FKBP14,212
FKBP15,1245
FKBP1A,130
FKBP1B,109
FKBP1C,109
FKBP2,143
FKBP3,225
FKBP4,460
FKBP5,458
FKBP6,328
FKBP7,223
FKBP8,414
FKBP9,624
FKBPL,350
FKRP,496
FKTN,462
FLAD1,588
FLCN,580
FLG,4062
FLG2,2392
FLI1,453
FLII,1270
FLNA,2648
FLNB,2634
FLNC,2726
FLOT1,428
FLOT2,484
FLRT1,675
FLRT2,661
FLRT3,650
FLT1,1339
FLT3,994
FLT3LG,236
FLT4,1364
FLVCR1,556
FLVCR2,527
FLYWCH1,717
FLYWCH2,145
FMC1,114
FMN1,1420
FMN2,1723
FMNL1,1101
FMNL2,1093
FMNL3,1028
FMO1,533
FMO2,536
FMO3,533
FMO4,559
FMO5,534
FMOD,377
FMR1,633
FMR1NB,256
FN1,2478
FN3K,310
FN3KRP,310
FNBP1,618
FNBP1L,610
FNBP4,1018
FNDC1,1895
FNDC10,227
FNDC11,319
FNDC3A,1199
FNDC3B,1205
FNDC4,235
FNDC5,213
FNDC7,734
FNDC8,325
FNIP1,1167
FNIP2,1115
FNTA,380
FO393400.1,273
FO681492.1,475
FOCAD,1802
FOLH1,751
FOLR1,258
FOLR2,256
FOLR3,246
FOPNL,199
FOS,381
FOSB,339
FOSL1,272
FOSL2,327
FOXA1,473
FOXA2,464
FOXA3,351
FOXB1,326
FOXB2,433
FOXC1,554
FOXC2,502
FOXD1,466
FOXD2,496
FOXD3,479
FOXD4,440
FOXD4L1,409
FOXD4L3,418
FOXD4L4,417
FOXD4L5,417
FOXD4L6,418
FOXE1,374
FOXE3,320
FOXF1,380
FOXF2,445
FOXG1,490
FOXH1,366
FOXI1,379
FOXI2,319
FOXI3,421
FOXJ1,422
FOXJ2,575
FOXJ3,623
FOXK1,734
FOXK2,661
FOXL1,346
FOXL2,377
FOXL2NB,176
FOXM1,802
FOXN1,649
FOXN2,432
FOXN3,491
FOXN4,518
FOXO1,656
FOXO3,674
FOXO4,506
FOXO6,492
FOXP1,694
FOXP2,741
FOXP3,457
FOXP4,681
FOXQ1,404
FOXR1,293
FOXR2,312
FOXRED1,487
FOXRED2,685
FOXS1,331
FP565260.1,920
FP565260.3,310
FP565260.4,156
FP565260.6,204
FPGS,588
FPGT,608
FPGT-TNNI3K,950
FPR1,351
FPR2,352
FPR3,354
FRA10AC1,316
FRAS1,4013
FRAT1,280
FRAT2,234
FREM1,2180
FREM2,3170
FREM3,2140
FRG1,259
FRG2,280
FRG2B,280
FRG2C,283
FRK,506
FRMD1,615
FRMD3,598
FRMD4A,1040
FRMD4B,1035
FRMD5,571
FRMD6,623
FRMD7,715
FRMD8,465
FRMPD1,1579
FRMPD2,1398
FRMPD3,1811
FRMPD4,1323
FRRS1,627
FRRS1L,345
FRS2,509
FRS3,493
FRY,3059
FRYL,3014
FRZB,326
FSBP,300
FSCB,826
FSCN1,494
FSCN2,517
FSCN3,499
FSD1,497
FSD1L,531
FSD2,750
FSHB,130
FSHR,696
FSIP1,582
FSIP2,6908
FST,345
FSTL1,309
FSTL3,264
FSTL4,843
FSTL5,848
FTCD,573
FTCDNL1,148
FTH1,184
FTHL17,184
FTL,176
FTMT,243
FTO,560
FTSJ1,330
FTSJ3,848
FUBP1,656
FUBP3,573
FUCA1,467
FUCA2,468
FUK,1091
FUNDC1,156
FUNDC2,190
FUOM,155
FURIN,795
FUS,528
FUT1,366
FUT10,480
FUT11,493
FUT2,344
FUT3,362
FUT4,531
FUT5,375
FUT6,365
FUT7,343
FUT8,576
FUT9,360
FUZ,419
FXN,211
FXR1,622
FXR2,674
FXYD1,93
FXYD2,145
FXYD3,115
FXYD4,90
FXYD5,195
FXYD6,112
FXYD6-FXYD2,113
FXYD7,118
FYB1,840
FYB2,729
FYCO1,1499
FYN,538
FYTTD1,319
FZD1,648
FZD10,582
FZD2,566
FZD3,667
FZD4,538
FZD5,586
FZD6,707
FZD7,575
FZD8,695
FZD9,592
FZR1,497
G0S2,104
G2E3,737
G3BP1,467
G3BP2,483
G6PC,358
G6PC2,356
G6PC3,347
G6PD,562
GAA,953
GAB1,725
GAB2,677
GAB3,588
GAB4,685
GABARAP,118
GABARAPL1,147
GABARAPL2,118
GABBR1,962
GABBR2,942
GABPA,455
GABPB1,396
GABPB2,449
GABRA1,472
GABRA2,512
GABRA3,493
GABRA4,555
GABRA5,463
GABRA6,454
GABRB1,475
GABRB2,513
GABRB3,530
GABRD,501
GABRE,507
GABRG1,466
GABRG2,516
GABRG3,468
GABRP,441
GABRQ,633
GABRR1,480
GABRR2,466
GABRR3,468
GAD1,595
GAD2,586
GADD45A,166
GADD45B,177
GADD45G,160
GADD45GIP1,223
GADL1,522
GAGE1,118
GAGE10,117
GAGE12C,118
GAGE12D,118
GAGE12E,118
GAGE12F,118
GAGE12G,118
GAGE12H,118
GAGE12J,118
GAGE13,118
GAGE2A,117
GAGE2E,110
GAK,1312
GAL,124
GAL3ST1,424
GAL3ST2,399
GAL3ST3,432
GAL3ST4,487
GALC,686
GALE,349
GALK1,393
GALK2,459
GALM,343
GALNS,523
GALNT1,560
GALNT10,604
GALNT11,609
GALNT12,582
GALNT13,562
GALNT14,558
GALNT15,640
GALNT16,559
GALNT17,599
GALNT18,608
GALNT2,572
GALNT3,634
GALNT4,579
GALNT5,941
GALNT6,623
GALNT7,658
GALNT8,530
GALNT9,604
GALNTL5,444
GALNTL6,602
GALP,117
GALR1,350
GALR2,388
GALR3,369
GALT,380
GAMT,270
GAN,598
GANAB,967
GANC,915
GAP43,275
GAPDH,336
GAPDHS,409
GAPT,158
GAPVD1,1488
GAR1,218
GAREM1,877
GAREM2,875
GARNL3,1014
GARS,740
GART,1011
GAS1,346
GAS2,314
GAS2L1,682
GAS2L2,881
GAS2L3,695
GAS6,679
GAS7,477
GAS8,479
GAST,102
GATA1,414
GATA2,481
GATA3,445
GATA4,444
GATA5,398
GATA6,596
GATAD1,270
GATAD2A,635
GATAD2B,594
GATB,558
GATC,137
GATD1,251
GATD3A,269
GATD3B,269
GATM,424
GBA,537
GBA2,928
GBA3,469
GBE1,703
GBF1,1860
GBGT1,348
GBP1,593
GBP2,592
GBP3,596
GBP4,641
GBP5,587
GBP6,634
GBP7,639
GBX1,364
GBX2,349
GC,494
GCA,218
GCAT,446
GCC1,776
GCC2,1685
GCDH,439
GCFC2,782
GCG,181
GCGR,524
GCH1,251
GCHFR,85
GCK,467
GCKR,626
GCLC,640
GCLM,275
GCM1,437
GCM2,507
GCN1,2672
GCNA,692
GCNT1,429
GCNT2,403
GCNT3,439
GCNT4,454
GCNT7,430
GCOM1,766
GCSAM,181
GCSAML,136
GCSH,174
GDA,472
GDAP1,359
GDAP1L1,387
GDAP2,498
GDE1,332
GDF1,373
GDF10,479
GDF11,408
GDF15,309
GDF2,430
GDF3,365
GDF5,502
GDF6,456
GDF7,451
GDF9,455
GDI1,448
GDI2,446
GDNF,229
GDPD1,315
GDPD2,591
GDPD3,319
GDPD4,624
GDPD5,606
GDPGP1,386
GEM,297
GEMIN2,281
GEMIN4,1059
GEMIN5,1509
GEMIN6,168
GEMIN7,132
GEMIN8,243
GEN1,909
GET4,328
GFAP,506
GFER,206
GFI1,423
GFI1B,363
GFM1,771
GFM2,780
GFOD1,391
GFOD2,386
GFPT1,700
GFPT2,683
GFRA1,466
GFRA2,465
GFRA3,401
GFRA4,300
GFRAL,395
GFY,519
GGA1,657
GGA2,614
GGA3,724
GGACT,154
GGCT,189
GGCX,759
GGH,319
GGN,653
GGNBP2,698
GGPS1,301
GGT1,570
GGT2,570
GGT5,588
GGT6,500
GGT7,663
GGTLC1,226
GGTLC2,226
GGTLC3,226
GH1,218
GH2,257
GHDC,531
GHITM,346
GHR,646
GHRH,109
GHRHR,424
GHRL,118
GHSR,367
GID4,310
GID8,229
GIF,418
GIGYF1,1036
GIGYF2,1322
GIMAP1,307
GIMAP1-GIMAP5,512
GIMAP2,338
GIMAP4,344
GIMAP6,363
GIMAP7,301
GIMAP8,666
GIMD1,218
GIN1,523
GINM1,331
GINS1,197
GINS2,186
GINS3,256
GINS4,224
GIP,154
GIPC1,334
GIPC2,316
GIPC3,1350
GIPR,467
GIT1,771
GIT2,760
GJA1,383
GJA10,544
GJA3,436
GJA4,334
GJA5,359
GJA8,434
GJA9,516
GJB1,284
GJB2,227
GJB3,271
GJB4,267
GJB5,274
GJB6,262
GJB7,224
GJC1,397
GJC2,440
GJC3,280
GJD2,322
GJD3,295
GJD4,371
GJE1,206
GK,560
GK2,554
GK3P,554
GK5,530
GKAP1,367
GKN1,200
GKN2,185
GLA,471
GLB1,678
GLB1L,655
GLB1L2,637
GLB1L3,654
GLCCI1,548
GLCE,618
GLDC,1021
GLDN,552
GLE1,699
GLG1,1204
GLI1,1107
GLI2,1587
GLI3,1581
GLI4,377
GLIPR1,267
GLIPR1L1,243
GLIPR1L2,345
GLIPR2,155
GLIS1,796
GLIS2,525
GLIS3,931
GLMN,595
GLMP,407
GLO1,185
GLOD4,503
GLOD5,161
GLP1R,464
GLP2R,554
GLRA1,458
GLRA2,453
GLRA3,465
GLRA4,418
GLRB,498
GLRX,107
GLRX2,166
GLRX3,336
GLRX5,158
GLS,670
GLS2,603
GLT1D1,352
GLT6D1,308
GLT8D1,372
GLT8D2,350
GLTP,210
GLTPD2,292
GLUD1,559
GLUD2,559
GLUL,508
GLYAT,297
GLYATL1,334
GLYATL1B,303
GLYATL2,295
GLYATL3,289
GLYCTK,524
GLYR1,554
GM2A,194
GMCL1,516
GMCL2,527
GMDS,373
GMEB1,574
GMEB2,531
GMFB,150
GMFG,143
GMIP,971
GML,159
GMNC,335
GMNN,210
GMPPA,474
GMPPB,388
GMPR,346
GMPR2,428
GMPS,694
GNA11,360
GNA12,382
GNA13,378
GNA14,356
GNA15,375
GNAI1,355
GNAI2,356
GNAI3,355
GNAL,459
GNAO1,355
GNAQ,360
GNAS,1038
GNAT1,351
GNAT2,355
GNAT3,355
GNAZ,356
GNB1,341
GNB1L,328
GNB2,341
GNB3,341
GNB4,341
GNB5,396
GNE,754
GNG11,74
GNG12,73
GNG13,68
GNG14,108
GNG2,111
GNG3,76
GNG4,76
GNG5,69
GNG7,69
GNG8,71
GNGT1,75
GNGT2,89
GNL1,608
GNL2,732
GNL3,550
GNL3L,583
GNLY,173
GNMT,296
GNPAT,681
GNPDA1,290
GNPDA2,277
GNPNAT1,185
GNPTAB,1257
GNPTG,306
GNRH1,93
GNRH2,121
GNRHR,329
GNS,585
GOLGA1,768
GOLGA2,1003
GOLGA3,1499
GOLGA4,2244
GOLGA5,732
GOLGA6A,694
GOLGA6B,694
GOLGA6C,694
GOLGA6D,694
GOLGA6L1,669
GOLGA6L10,523
GOLGA6L2,910
GOLGA6L22,811
GOLGA6L4,575
GOLGA6L6,725
GOLGA6L7,623
GOLGA6L9,433
GOLGA7,138
GOLGA7B,168
GOLGA8A,632
GOLGA8B,634
GOLGA8F,637
GOLGA8G,649
GOLGA8H,633
GOLGA8J,633
GOLGA8K,631
GOLGA8M,633
GOLGA8N,633
GOLGA8O,633
GOLGA8Q,633
GOLGA8R,632
GOLGA8S,626
GOLGA8T,632
GOLGB1,3270
GOLIM4,697
GOLM1,402
GOLPH3,299
GOLPH3L,286
GOLT1A,133
GOLT1B,139
GON4L,2242
GON7,101
GOPC,463
GORAB,395
GORASP1,441
GORASP2,453
GOSR1,251
GOSR2,258
GOT1,414
GOT1L1,422
GOT2,431
GP1BA,653
GP1BB,207
GP2,538
GP5,561
GP6,621
GP9,178
GPA33,320
GPAA1,622
GPALPP1,341
GPAM,829
GPANK1,357
GPAT2,796
GPAT3,435
GPAT4,457
GPATCH1,932
GPATCH11,286
GPATCH2,529
GPATCH2L,483
GPATCH3,526
GPATCH4,376
GPATCH8,1503
GPBAR1,331
GPBP1,494
GPBP1L1,475
GPC1,559
GPC2,580
GPC3,604
GPC4,557
GPC5,573
GPC6,556
GPCPD1,673
GPD1,350
GPD1L,352
GPD2,728
GPER1,409
GPHA2,130
GPHB5,131
GPHN,783
GPI,598
GPIHBP1,185
GPKOW,477
GPLD1,841
GPM6A,279
GPM6B,329
GPN1,389
GPN2,311
GPN3,324
GPNMB,589
GPR1,356
GPR101,509
GPR107,601
GPR108,544
GPR119,336
GPR12,335
GPR132,381
GPR135,495
GPR137,476
GPR137B,400
GPR137C,430
GPR139,354
GPR141,306
GPR142,463
GPR143,405
GPR146,334
GPR148,348
GPR149,732
GPR15,361
GPR150,435
GPR151,420
GPR152,471
GPR153,610
GPR155,871
GPR156,815
GPR157,336
GPR158,1216
GPR160,339
GPR161,550
GPR162,589
GPR17,368
GPR171,320
GPR173,374
GPR174,334
GPR176,516
GPR179,2369
GPR18,332
GPR180,441
GPR182,405
GPR183,362
GPR19,416
GPR20,359
GPR22,434
GPR25,362
GPR26,338
GPR27,376
GPR3,331
GPR31,320
GPR32,357
GPR33,334
GPR34,382
GPR35,341
GPR37,614
GPR37L1,482
GPR39,454
GPR4,363
GPR42,347
GPR45,373
GPR50,618
GPR52,362
GPR55,320
GPR6,378
GPR61,452
GPR62,369
GPR63,420
GPR65,338
GPR68,366
GPR75,541
GPR78,364
GPR82,337
GPR83,424
GPR84,397
GPR85,371
GPR87,359
GPR88,385
GPR89A,456
GPR89B,456
GPRASP1,1396
GPRASP2,839
GPRC5A,358
GPRC5B,405
GPRC5C,487
GPRC5D,346
GPRC6A,927
GPRIN1,1009
GPRIN2,459
GPRIN3,777
GPS1,528
GPS2,328
GPSM1,708
GPSM2,685
GPSM3,161
GPT,497
GPT2,524
GPX1,204
GPX2,191
GPX3,227
GPX4,243
GPX5,222
GPX6,222
GPX7,188
GPX8,210
GRAMD1A,808
GRAMD1B,878
GRAMD1C,663
GRAMD2A,355
GRAMD2B,448
GRAMD4,579
GRAP,218
GRAP2,331
GRAPL,119
GRASP,396
GRB10,633
GRB14,541
GRB2,218
GRB7,556
GREB1,1950
GREB1L,1924
GREM1,185
GREM2,169
GRHL1,619
GRHL2,626
GRHL3,627
GRHPR,359
GRIA1,917
GRIA2,902
GRIA3,895
GRIA4,903
GRID1,1010
GRID2,1008
GRID2IP,1212
GRIFIN,145
GRIK1,950
GRIK2,909
GRIK3,920
GRIK4,957
GRIK5,982
GRIN1,960
GRIN2A,1465
GRIN2B,1485
GRIN2C,1234
GRIN2D,1337
GRIN3A,1116
GRIN3B,1044
GRINA,372
GRIP1,1129
GRIP2,1141
GRIPAP1,842
GRK1,564
GRK2,690
GRK3,689
GRK4,579
GRK5,591
GRK6,590
GRK7,554
GRM1,1195
GRM2,873
GRM3,880
GRM4,913
GRM5,1213
GRM6,878
GRM7,923
GRM8,909
GRN,594
GRP,149
GRPEL1,218
GRPEL2,226
GRPR,385
GRSF1,481
GRTP1,345
GRWD1,447
GRXCR1,291
GRXCR2,249
GSAP,855
GSC,258
GSC2,206
GSDMA,446
GSDMB,417
GSDMC,509
GSDMD,533
GSDME,497
GSE1,1218
GSG1,340
GSG1L,332
GSG1L2,294
GSK3A,484
GSK3B,471
GSKIP,140
GSN,783
GSPT1,638
GSPT2,629
GSR,523
GSS,475
GSTA1,223
GSTA2,223
GSTA3,223
GSTA4,223
GSTA5,223
GSTCD,634
GSTK1,283
GSTM1,238
GSTM2,221
GSTM3,226
GSTM4,219
GSTM5,219
GSTO1,242
GSTO2,244
GSTP1,211
GSTT2,244
GSTT2B,245
GSTT4,242
GSTZ1,218
GSX1,265
GSX2,305
GTDC1,459
GTF2A1,377
GTF2A1L,103
GTF2A2,110
GTF2B,317
GTF2E1,440
GTF2E2,292
GTF2F1,518
GTF2F2,250
GTF2H1,549
GTF2H2,396
GTF2H2C,396
GTF2H3,309
GTF2H4,463
GTF2H5,72
GTF2I,999
GTF2IRD1,977
GTF2IRD2,950
GTF2IRD2B,950
GTF3A,366
GTF3C1,2110
GTF3C2,912
GTF3C3,887
GTF3C4,823
GTF3C5,527
GTF3C6,214
GTPBP1,670
GTPBP10,388
GTPBP2,603
GTPBP3,525
GTPBP4,635
GTPBP6,517
GTPBP8,308
GTSE1,740
GTSF1,168
GTSF1L,149
GUCA1A,206
GUCA1B,201
GUCA1C,210
GUCA2A,116
GUCA2B,113
GUCD1,297
GUCY1A1,691
GUCY1A2,764
GUCY1B1,642
GUCY2C,1074
GUCY2D,1104
GUCY2F,1109
GUF1,670
GUK1,272
GULP1,305
GUSB,652
GVQW2,109
GVQW3,255
GXYLT1,441
GXYLT2,444
GYG1,351
GYG2,502
GYPA,151
GYPB,121
GYPC,129
GYPE,79
GYS1,738
GYS2,704
GZF1,712
GZMA,263
GZMB,248
GZMH,247
GZMK,265
GZMM,258
H1F0,195
H1FNT,256
H1FOO,347
H1FX,214
H2AFB1,116
H2AFB2,116
H2AFB3,116
H2AFJ,130
H2AFV,129
H2AFX,144
H2AFY,373
H2AFY2,373
H2AFZ,129
H2BFM,155
H2BFS,127
H2BFWT,176
H3.Y,137
H3F3A,137
H3F3B,151
H3F3C,136
H6PD,803
HAAO,287
HABP2,561
HABP4,414
HACD1,289
HACD2,255
HACD3,401
HACD4,233
HACE1,910
HACL1,579
HADH,391
HADHA,793
HADHB,475
HAGH,309
HAGHL,291
HAL,658
HAMP,85
HAND1,216
HAND2,218
HAO1,371
HAO2,365
HAP1,672
HAPLN1,355
HAPLN2,341
HAPLN3,423
HAPLN4,403
HARBI1,350
HARS,510
HARS2,513
HAS1,586
HAS2,553
HAS3,554
HASPIN,799
HAT1,420
HAUS1,279
HAUS2,236
HAUS3,604
HAUS4,364
HAUS5,634
HAUS6,956
HAUS7,369
HAUS8,411
HAVCR1,402
HAVCR2,302
HAX1,288
HBA1,143
HBA2,143
HBB,148
HBD,148
HBE1,148
HBEGF,209
HBG1,169
HBG2,148
HBM,142
HBP1,515
HBQ1,143
HBS1L,685
HBZ,143
HCAR1,347
HCAR2,364
HCAR3,388
HCCS,269
HCFC1,2081
HCFC1R1,139
HCFC2,793
HCK,527
HCLS1,487
HCN1,891
HCN2,890
HCN3,775
HCN4,1204
HCRT,132
HCRTR1,426
HCRTR2,445
HCST,94
HDAC1,483
HDAC10,670
HDAC11,348
HDAC2,489
HDAC3,429
HDAC4,1085
HDAC5,1124
HDAC6,1216
HDAC7,1015
HDAC8,418
HDAC9,1070
HDC,663
HDDC2,205
HDDC3,180
HDGF,257
HDGFL1,252
HDGFL2,672
HDGFL3,204
HDHD2,260
HDHD3,252
HDHD5,424
HDLBP,1269
HDX,691
HEATR1,2145
HEATR3,681
HEATR4,1027
HEATR5A,2047
HEATR5B,2072
HEATR6,1182
HEATR9,571
HEBP1,208
HEBP2,206
HECA,544
HECTD1,2615
HECTD2,781
HECTD3,862
HECTD4,4417
HECW1,1607
HECW2,1580
HEG1,1382
HELB,1088
HELLS,885
HELQ,1102
HELT,328
HELZ,1944
HELZ2,2650
HEMGN,485
HEMK1,339
HENMT1,425
HEPACAM,417
HEPACAM2,486
HEPH,1213
HEPHL1,1160
HEPN1,89
HERC1,4862
HERC2,4835
HERC3,1051
HERC4,1058
HERC5,1025
HERC6,1023
HERPUD1,392
HERPUD2,407
HES1,281
HES2,174
HES3,187
HES4,248
HES5,167
HES6,225
HES7,231
HESX1,186
HEXA,541
HEXB,557
HEXDC,586
HEXIM1,360
HEXIM2,287
HEY1,309
HEY2,338
HEYL,329
HFE,349
HFM1,1436
HGD,446
HGF,729
HGFAC,663
HGH1,391
HGS,778
HGSNAT,636
HHAT,495
HHATL,505
HHEX,271
HHIP,701
HHIPL1,783
HHIPL2,725
HHLA1,544
HHLA2,415
HHLA3,122
HIBADH,337
HIBCH,387
HIC1,734
HIC2,616
HID1,789
HIF1A,851
HIF1AN,350
HIF3A,670
HIGD1A,108
HIGD1B,100
HIGD1C,98
HIGD2A,107
HIGD2B,107
HIKESHI,198
HILPDA,64
HINFP,518
HINT1,127
HINT2,164
HINT3,183
HIP1,1038
HIP1R,1069
HIPK1,1211
HIPK2,1199
HIPK3,1216
HIPK4,617
HIRA,1018
HIRIP3,557
HIST1H1A,216
HIST1H1B,227
HIST1H1C,214
HIST1H1D,222
HIST1H1E,220
HIST1H1T,208
HIST1H2AA,132
HIST1H2AB,131
HIST1H2AC,131
HIST1H2AD,131
HIST1H2AE,131
HIST1H2AG,131
HIST1H2AH,129
HIST1H2AI,131
HIST1H2AJ,129
HIST1H2AK,131
HIST1H2AL,130
HIST1H2AM,131
HIST1H2BA,128
HIST1H2BB,127
HIST1H2BC,127
HIST1H2BD,127
HIST1H2BE,127
HIST1H2BF,127
HIST1H2BG,127
HIST1H2BH,127
HIST1H2BI,127
HIST1H2BJ,127
HIST1H2BK,127
HIST1H2BL,127
HIST1H2BM,127
HIST1H2BN,167
HIST1H2BO,127
HIST1H3A,137
HIST1H3B,137
HIST1H3C,137
HIST1H3D,137
HIST1H3E,137
HIST1H3F,137
HIST1H3G,137
HIST1H3H,137
HIST1H3I,137
HIST1H3J,137
HIST1H4A,104
HIST1H4B,104
HIST1H4C,104
HIST1H4D,104
HIST1H4E,104
HIST1H4F,104
HIST1H4G,99
HIST1H4H,104
HIST1H4I,104
HIST1H4J,104
HIST1H4K,104
HIST1H4L,104
HIST2H2AA3,131
HIST2H2AA4,131
HIST2H2AB,131
HIST2H2AC,130
HIST2H2BE,127
HIST2H2BF,135
HIST2H3A,137
HIST2H3C,137
HIST2H3D,137
HIST2H3PS2,137
HIST2H4A,104
HIST2H4B,104
HIST3H2A,131
HIST3H2BB,127
HIST3H3,137
HIST4H4,104
HIVEP1,2719
HIVEP2,2447
HIVEP3,2407
HJURP,749
HJV,427
HK1,922
HK2,918
HK3,924
HKDC1,918
HKR1,660
HLA-A,372
HLA-B,363
HLA-C,373
HLA-DMA,290
HLA-DMB,264
HLA-DOA,251
HLA-DOB,843
HLA-DPA1,261
HLA-DPB1,259
HLA-DQA1,256
HLA-DQA2,256
HLA-DQB1,270
HLA-DQB2,276
HLA-DRA,255
HLA-DRB1,267
HLA-DRB5,267
HLA-E,359
HLA-F,443
HLA-G,344
HLCS,727
HLF,296
HLTF,1010
HLX,489
HM13,427
HMBOX1,444
HMBS,362
HMCES,355
HMCN1,5636
HMCN2,5060
HMG20A,348
HMG20B,318
HMGA1,108
HMGA2,148
HMGB1,216
HMGB2,210
HMGB3,201
HMGB4,187
HMGCL,326
HMGCLL1,371
HMGCR,889
HMGCS1,521
HMGCS2,509
HMGN1,117
HMGN2,91
HMGN3,131
HMGN4,91
HMGN5,283
HMGXB3,1539
HMGXB4,602
HMMR,726
HMOX1,289
HMOX2,371
HMSD,140
HMX1,349
HMX2,274
HMX3,358
HNF1A,663
HNF1B,558
HNF4A,475
HNF4G,446
HNMT,293
HNRNPA0,306
HNRNPA1,373
HNRNPA1L2,321
HNRNPA1P48,276
HNRNPA2B1,354
HNRNPA3,379
HNRNPAB,333
HNRNPC,307
HNRNPCL1,294
HNRNPCL2,294
HNRNPCL3,294
HNRNPCL4,294
HNRNPD,356
HNRNPDL,421
HNRNPF,416
HNRNPH1,473
HNRNPH2,450
HNRNPH3,347
HNRNPK,465
HNRNPL,590
HNRNPLL,543
HNRNPM,731
HNRNPR,637
HNRNPU,826
HNRNPUL1,857
HNRNPUL2,748
HOGA1,328
HOMER1,355
HOMER2,355
HOMER3,362
HOMEZ,553
HOOK1,729
HOOK2,720
HOOK3,719
HOPX,113
HORMAD1,395
HORMAD2,308
HOXA1,336
HOXA10,411
HOXA11,314
HOXA13,389
HOXA2,377
HOXA3,444
HOXA4,321
HOXA5,271
HOXA6,234
HOXA7,231
HOXA9,273
HOXB1,302
HOXB13,285
HOXB2,357
HOXB3,432
HOXB4,252
HOXB5,270
HOXB6,225
HOXB7,218
HOXB8,244
HOXB9,251
HOXC10,343
HOXC11,379
HOXC12,283
HOXC13,331
HOXC4,265
HOXC5,152
HOXC6,236
HOXC8,243
HOXC9,261
HOXD1,329
HOXD10,341
HOXD11,339
HOXD12,271
HOXD13,344
HOXD3,433
HOXD4,256
HOXD8,291
HOXD9,353
HP,443
HP1BP3,554
HPCA,194
HPCAL1,194
HPCAL4,192
HPD,394
HPDL,372
HPF1,347
HPGD,267
HPGDS,200
HPN,418
HPR,349
HPRT1,219
HPS1,701
HPS3,1005
HPS4,709
HPS5,1130
HPS6,776
HPSE,544
HPSE2,593
HPX,463
HR,1190
HRAS,190
HRASLS,274
HRASLS2,163
HRASLS5,280
HRC,700
HRCT1,116
HRG,526
HRH1,488
HRH2,423
HRH3,446
HRH4,391
HRK,92
HRNR,2851
HS1BP3,393
HS2ST1,357
HS3ST1,308
HS3ST2,368
HS3ST3A1,407
HS3ST3B1,391
HS3ST4,457
HS3ST5,347
HS3ST6,343
HS6ST1,412
HS6ST2,646
HS6ST3,472
HSBP1,77
HSBP1L1,75
HSCB,236
HSD11B1,293
HSD11B1L,334
HSD11B2,406
HSD17B1,330
HSD17B10,262
HSD17B11,301
HSD17B12,313
HSD17B13,301
HSD17B14,271
HSD17B2,388
HSD17B3,311
HSD17B4,762
HSD17B6,318
HSD17B7,342
HSD17B8,262
HSD3B1,374
HSD3B2,373
HSD3B7,370
HSDL1,331
HSDL2,419
HSF1,530
HSF2,537
HSF2BP,335
HSF4,493
HSF5,597
HSFX1,424
HSFX2,424
HSFX3,334
HSFX4,334
HSFY1,402
HSFY2,402
HSH2D,353
HSP90AA1,855
HSP90AB1,725
HSP90B1,804
HSPA12A,693
HSPA12B,687
HSPA13,472
HSPA14,510
HSPA1A,642
HSPA1B,642
HSPA1L,642
HSPA2,640
HSPA4,841
HSPA4L,840
HSPA5,655
HSPA6,644
HSPA8,647
HSPA9,680
HSPB1,206
HSPB11,215
HSPB2,183
HSPB3,151
HSPB6,161
HSPB7,246
HSPB8,197
HSPB9,160
HSPBAP1,489
HSPBP1,360
HSPD1,574
HSPE1,103
HSPE1-MOB4,262
HSPG2,4392
HSPH1,861
HTATIP2,277
HTATSF1,756
HTD2,169
HTN1,58
HTN3,52
HTR1A,423
HTR1B,391
HTR1D,378
HTR1E,366
HTR1F,367
HTR2A,472
HTR2B,482
HTR2C,459
HTR3A,517
HTR3B,442
HTR3C,448
HTR3D,455
HTR3E,483
HTR4,429
HTR5A,358
HTR6,441
HTR7,480
HTRA1,481
HTRA2,459
HTRA3,454
HTRA4,477
HTT,3143
HUNK,715
HUS1,281
HUS1B,279
HUWE1,4375
HVCN1,274
HYAL1,436
HYAL2,474
HYAL3,418
HYAL4,482
HYDIN,5122
HYI,303
HYKK,374
HYLS1,300
HYOU1,1000
HYPK,130
HYPM,118
IAH1,249
IAPP,90
IARS,1263
IARS2,1013
IBA57,357
IBSP,318
IBTK,1354
ICA1,513
ICA1L,483
ICAM1,533
ICAM2,276
ICAM3,548
ICAM4,273
ICAM5,925
ICE1,2267
ICE2,983
ICK,633
ICMT,285
ICOS,200
ICOSLG,474
ID1,156
ID2,135
ID3,120
ID4,162
IDE,1020
IDH1,415
IDH2,453
IDH3A,367
IDH3B,388
IDH3G,394
IDI1,285
IDI2,228
IDNK,188
IDO1,404
IDO2,421
IDS,551
IDUA,654
IER2,224
IER3,157
IER3IP1,83
IER5,328
IER5L,405
IFFO1,572
IFFO2,518
IFI16,786
IFI27,123
IFI27L1,106
IFI27L2,131
IFI30,251
IFI35,289
IFI44,445
IFI44L,453
IFI6,139
IFIH1,1026
IFIT1,479
IFIT1B,475
IFIT2,484
IFIT3,491
IFIT5,483
IFITM1,126
IFITM10,558
IFITM2,133
IFITM3,134
IFITM5,133
IFNA1,190
IFNA10,190
IFNA13,191
IFNA14,190
